case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,cap_upv_2,cap_upv_3,cap_upv_4,cap_upv_5,cap_wind-ons_10,cap_wind-ons_3,cap_wind-ons_4,cap_wind-ons_5,cap_wind-ons_6,cap_wind-ons_7,cap_wind-ons_8,cap_wind-ons_9,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,gen_upv_2,gen_upv_3,gen_upv_4,gen_upv_5,gen_wind-ofs_2,gen_wind-ofs_3,gen_wind-ofs_7,gen_wind-ofs_8,gen_wind-ons_10,gen_wind-ons_2,gen_wind-ons_3,gen_wind-ons_4,gen_wind-ons_5,gen_wind-ons_6,gen_wind-ons_7,gen_wind-ons_8,gen_wind-ons_9,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds
test0_DemMd_FuelLo_REcostMd_SitingRef_BattMd_PolOBBBA,1,1,0,1,1,1,616.896452,4661.208072,0.0,0.0,0.0,0.0,23913.668524,3645.287582,12994.628099,0.0,43561.762518,0.0,41537.737889,142.0,405.8,0.0,24.4,4980.0,0.0,409.262715,5.0,0.0,42787.471269,61163.565339,11575.400094,70504.265306,0.0,0.0,2053.437316,9234.0,14266.415102,5988.0,20969.610747,1616484.616891,2449930.962644,0.0,0.0,0.0,0.0,0.0,-8073341.821831,12527607.070568,0.0,0.0,27098575.5645,39947993.545767,0.0,21832235.034204,241833.384,443076.06,0.0,88587.952128,36839466.3978,0.0,215108.483147,-2034.855,0.0,98114907.613269,139980694.259636,22064016.467615,0.0,0.0,0.0,0.0,260736730.061975,0.0,0.0,0.0,5526625.300158,25097628.336879,28307430.393375,17946287.478864,66867395.575692,51302.209771,51302.209771,0.0,0.0,17950357583.389038,0.0,3577778617.219717,0.0,2392060449.030368,1334411502.995731,0.0,176481188.482579,0.0,6557141566.960176,3344018182.169168,0.0,0.0,0.0,541019330.470458,214957054.792218,549260005.101317,286373189.258121,297801712.700711,37221660382.56961,2785.505354
test0_DemMd_FuelMd_REcostHi_SitingLim_BattHi_PolIRA,2,1,1,0,2,2,600.846475,4959.193406,0.0,0.0,0.0,0.0,2680.187642,3565.598552,12994.628099,0.0,83255.856694,0.0,38872.750842,142.0,405.8,0.0,24.4,4980.0,0.0,1074.648489,5.0,313.410448,35878.202918,33878.901482,10225.34,15463.188797,2448.0,0.0,3552.41,5601.406667,10150.348595,17333.815379,15359.714093,2715834.112737,2606552.054254,0.0,0.0,0.0,0.0,0.0,-782406.272333,1874078.598866,0.0,0.0,29951650.8243,307345258.930792,0.0,28014901.044526,299689.296,443293.4232,0.0,94784.847336,37381703.714724,0.0,665986.230856,-3210.05175,770402.826023,83109884.649424,68751344.047502,16730611.668672,0.0,0.0,0.0,0.0,49295102.448388,0.0,6071833.62456,0.0,7423005.016043,12735793.448052,34054678.60781,52817399.815044,50604520.876507,34478.6,34478.6,0.0,0.0,6493369149.344106,750862562.282441,84977996.746633,0.0,0.0,14270448.975794,0.0,60128816.184889,0.0,5710489311.61334,7417679909.111637,0.0,0.0,-385028687.925681,337323204.903936,486788216.914774,375947903.342,224891569.441206,695232425.906216,22266932826.841293,2800.532531
test0_DemMd_FuelMd_REcostHi_SitingLim_BattHi_PolOBBBA,2,1,1,1,2,2,411.136554,3287.296532,0.0,0.0,0.0,0.0,2155.028561,2354.870375,12994.628099,0.0,101379.995464,4282.386423,22748.391908,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,313.410448,17263.352068,27942.414976,10225.34,11647.813414,2448.0,0.0,3552.41,4771.731788,7460.393239,12097.30603,12440.711667,1753541.159702,1727803.056973,0.0,0.0,0.0,0.0,0.0,-629978.168482,1237719.868858,0.0,0.0,29951650.8243,409033592.647854,2250822.303698,15291761.726861,299689.296,443293.4232,0.0,96631.339291,37534045.43772,0.0,998759.87728,-2107.464,894843.372294,44138502.129227,58033329.189159,19844215.964902,0.0,0.0,0.0,-0.0,37624852.494588,0.0,6254171.07336,0.0,7526155.656223,11212391.922068,26587559.578445,39307166.265332,41516900.083715,34478.6,34478.6,0.0,0.0,14302854410.668615,1321603393.715757,2235194316.715281,0.0,0.0,734377975.942371,0.0,49276580.417216,0.0,5118350864.852806,9110680632.852398,0.0,0.0,0.0,249590364.997922,453406212.632297,375947903.342,188357080.128292,882583076.446357,35022222812.71131,2494.793206
test0_DemMd_FuelMd_REcostHi_SitingLim_BattLo_PolIRA,0,1,1,0,2,2,477.651022,4874.869488,0.0,0.0,0.0,0.0,25196.957484,3098.747641,12994.628099,0.0,80860.704565,0.0,20594.950553,142.0,405.8,0.0,24.4,4980.0,0.0,1119.648489,5.0,313.410448,37552.439999,39951.566013,13075.584868,14645.358118,0.0,0.0,3251.056667,4788.862704,10649.180745,16865.435569,14590.839148,2339588.2023,2562231.402818,0.0,0.0,0.0,0.0,0.0,-8001679.526214,1628701.760077,0.0,0.0,29951650.8243,308942259.617363,0.0,11402147.238492,299689.296,443293.4232,0.0,104913.202464,38476611.97092,0.0,650473.926366,-1151.931,879086.523611,87916887.987202,88040394.807395,26332518.095334,0.0,0.0,-0.0,-0.0,46710185.365194,0.0,0.0,0.0,6862750.703423,10932925.283438,36224694.854512,52470978.218214,48045837.604694,35030.190986,35030.190986,0.0,0.0,8477349654.602327,2255434000.79514,585562790.882936,0.0,76265856.779471,129906875.251959,0.0,57358470.234058,0.0,5735589128.26881,6971216960.684887,0.0,-0.0,-284828677.102325,341856531.564456,164126703.486089,380561697.179761,227460058.646476,657151071.759158,25775011123.033203,2437.408325
test0_DemMd_FuelMd_REcostHi_SitingLim_BattLo_PolOBBBA,0,1,1,1,2,2,401.200837,3580.523433,0.0,0.0,0.0,0.0,19705.743956,2580.514894,12994.628099,0.0,100395.955155,1612.203865,10971.123401,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,313.410448,26339.773369,30880.816302,11036.347458,11358.333565,0.0,0.0,3251.056667,5142.96,8711.813975,9509.101079,11580.8,1965126.633304,1881923.116263,0.0,0.0,0.0,-0.0,0.0,-5670727.644926,1356318.628479,0.0,0.0,29951650.8243,398320306.961202,847374.351499,7869904.632984,299689.296,443293.4232,0.0,110452.67833,38739601.895088,0.0,758488.849315,-1151.931,862059.525921,68599273.009262,67210072.806528,22475953.956599,-0.0,0.0,0.0,-0.0,36370592.081756,0.0,0.0,0.0,6900302.878834,12073088.423658,30998177.947247,31266385.384081,38602974.224927,34526.42475,34526.42475,0.0,0.0,16072848861.271135,352215791.509018,2491438664.201762,0.0,0.0,1185561449.851629,0.0,47268938.998398,0.0,5156504699.291477,8649335153.487507,0.0,-0.0,0.0,250251920.565994,208084352.90804,376347934.417527,198295747.539575,816994453.816884,35805147967.85895,2338.930867
test0_DemMd_FuelMd_REcostHi_SitingLim_BattMd_PolIRA,1,1,1,0,2,2,615.489616,4988.534827,0.0,0.0,0.0,0.0,6132.158732,3616.150138,12994.628099,0.0,83913.537548,0.0,35669.109702,142.0,405.8,0.0,24.4,4980.0,0.0,1119.648489,5.0,313.410448,35073.636283,36117.450086,10225.34,14587.786457,0.0,0.0,3552.41,5387.606667,11014.355542,17566.226025,15948.8,2785226.710686,2621973.904898,0.0,0.0,0.0,0.0,0.0,-2104994.373331,1900648.512371,0.0,0.0,29951650.8243,314118277.472404,0.0,21197551.99976,299689.296,443293.4232,0.0,94784.847336,37402750.127642,0.0,704380.076589,-2264.9475,770041.604903,81527036.782525,74447581.629807,17273694.070019,0.0,0.0,0.0,0.0,46658875.708196,0.0,0.0,0.0,7350800.06937,12429770.587291,36876225.032541,54058058.68153,52153568.86629,34487.967366,34487.967366,0.0,0.0,6631681527.722098,162117906.71985,104623635.600764,0.0,0.0,61167683.525016,0.0,60666207.940727,0.0,5731739953.892735,7359222377.232901,0.0,0.0,-419962036.760606,329618427.450615,459818827.839117,375979839.878644,225082124.547432,689635379.117485,21771391854.706776,2747.880122
test0_DemMd_FuelMd_REcostHi_SitingLim_BattMd_PolOBBBA,1,1,1,1,2,2,376.440827,3401.171834,0.0,0.0,0.0,0.0,4053.127193,2410.608526,12994.628099,0.0,104425.152902,4088.137177,18872.449132,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,313.410448,16988.613024,27109.265762,10225.34,12042.849791,0.0,0.0,3552.41,5387.606667,8216.919635,10411.471667,12954.8,1843849.331174,1787655.915733,0.0,0.0,0.0,0.0,0.0,-1169715.811131,1267015.841189,0.0,0.0,29951650.8243,419703723.927651,2148724.899987,11695595.206797,299689.296,443293.4232,0.0,96631.339291,37534045.43772,0.0,934876.346094,-2017.728,894843.372294,43191825.51211,56063043.109518,19749415.541085,-0.0,0.0,0.0,-0.0,39168523.465934,0.0,0.0,0.0,7518169.971897,12604097.958616,29530405.483853,34219523.764515,43222544.709619,34847.790837,34847.790837,0.0,0.0,15204283077.262411,0.0,2304275337.408176,0.0,0.0,767224575.719168,0.0,50096265.240694,0.0,5099434656.786409,9215941173.52666,0.0,-0.0,0.0,235045708.243621,407231347.909858,379036007.481381,186467300.736986,881037395.354603,34730072845.66997,2506.165846
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattHi_PolIRA,2,1,1,0,2,0,757.333845,1284.913416,0.0,0.0,0.0,0.0,6596.892159,1837.011106,12994.628099,0.0,92627.221095,0.0,34836.329169,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,15721.170246,46492.810939,10145.54,60653.798558,0.0,0.0,712.210775,0.0,1234.886667,48.0,6109.650393,398054.669164,675350.491481,0.0,0.0,0.0,0.0,0.0,-506576.823287,965533.037204,-0.0,0.0,26017537.7361,296096464.016972,0.0,18309974.611443,299331.456,442180.6848,0.0,104339.500568,37603997.844276,0.0,729764.304314,-1864.212,0.0,32528324.605139,99376686.850809,21582930.163239,0.0,0.0,0.0,0.0,240774573.254356,0.0,0.0,0.0,1052800.195467,-0.0,2647594.995921,121480.224768,16909473.893696,37653.136586,37653.136586,0.0,0.0,6941183790.405644,0.0,282160463.987599,0.0,0.0,479979207.759105,0.0,20913336.396678,0.0,5419235813.801957,6732698555.164241,0.0,0.0,-70167830.812525,340037893.207882,382579847.165639,405836541.191946,220282551.469974,510866378.455332,21665606548.193478,2645.285918
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattHi_PolOBBBA,2,1,1,1,2,0,1069.599936,4433.627127,0.0,0.0,0.0,0.0,5757.679914,4578.813923,12994.628099,0.0,104732.553298,834.795294,17823.218409,142.0,405.8,0.0,24.4,4980.0,0.0,1116.478132,5.0,0.0,5669.076093,37135.597889,10145.54,58744.278603,0.0,0.0,708.0,0.0,1234.886667,48.0,6497.749647,1700656.379537,2330314.418019,0.0,0.0,0.0,0.0,0.0,-831036.739652,2406624.597866,0.0,0.0,26017537.7361,334244419.533715,438768.406662,13627364.943408,299331.456,442180.6848,0.0,109437.987913,38826503.115762,0.0,815541.608007,-3335.1735,0.0,12772355.593982,80260672.313135,22648790.614946,0.0,0.0,0.0,0.0,237203971.559517,0.0,0.0,0.0,1046575.76688,0.0,2647594.995921,121480.224768,18965864.363304,36257.593512,36257.593512,0.0,0.0,11395790653.83913,0.0,1296629165.023122,0.0,388989854.476339,836884494.998756,0.0,63418344.527641,0.0,5521310833.008979,7433100240.307732,0.0,-0.0,0.0,293027352.293077,244632832.928263,390828330.15401,200426236.325976,549456711.691288,28614495049.57432,2444.877287
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattLo_PolIRA,0,1,1,0,2,0,756.694132,1287.842607,0.0,0.0,0.0,0.0,14616.460254,1835.979423,12994.628099,0.0,89322.919727,0.0,25998.498357,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,15069.029404,49525.818025,10225.34,62133.465549,0.0,0.0,0.0,0.0,1234.886667,48.0,6759.973546,397718.435522,676890.07422,0.0,0.0,0.0,0.0,0.0,-4135990.992616,964990.784485,0.0,-0.0,26017537.7361,288328806.719233,0.0,13664810.736681,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,667722.24,-720.28125,0.0,31146891.180241,107002642.228866,22461589.215272,0.0,0.0,0.0,0.0,247143635.238391,0.0,0.0,0.0,0.0,0.0,2647594.995921,121480.224768,19472028.31746,37322.04283,37322.04283,0.0,0.0,8091700046.212972,59575035.64014,568061461.911834,0.0,0.0,624393746.788215,0.0,20931787.117149,0.0,5447019459.040796,6455026879.180075,0.0,-0.0,-112109723.072549,345097499.583252,182570425.343298,405119927.993722,220719844.20282,495606554.441257,22803712944.382984,2538.393838
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattLo_PolOBBBA,0,1,1,1,2,0,949.852036,1492.981927,0.0,0.0,0.0,0.0,8449.956687,2268.348897,12994.628099,0.0,99865.667962,6750.898119,16004.487421,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,7918.699988,41290.323607,10145.54,59316.779783,0.0,0.0,0.0,0.0,1234.886667,48.0,7165.676667,499242.230238,784711.300827,0.0,0.0,0.0,0.0,0.0,-2792895.166595,1192244.18008,0.0,0.0,26017537.7361,323195375.039762,3548272.051191,8411958.588709,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,698652.670705,-1521.2865,0.0,18233018.879153,90647672.454383,22194149.207466,0.0,0.0,0.0,0.0,239969954.636199,0.0,0.0,0.0,0.0,0.0,2647594.995921,121480.224768,20828689.798805,37060.417972,37060.417972,0.0,0.0,10309914569.762997,0.0,1088161552.003102,0.0,153116792.441641,807017394.682925,0.0,39219879.802303,0.0,5389896910.581594,7069714229.82692,0.0,0.0,0.0,307629125.945603,187743284.686324,397543571.405452,204149934.235611,523523772.253063,26477631017.627533,2320.616464
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattMd_PolIRA,1,1,1,0,2,0,756.773743,1286.016554,0.0,0.0,0.0,0.0,7750.671024,1835.979423,12994.628099,0.0,89854.670917,0.0,33808.176102,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,15193.349023,47279.588962,10145.54,61411.881863,0.0,0.0,0.0,0.0,1234.886667,48.0,5417.45681,397760.27935,675930.300793,0.0,0.0,0.0,0.0,0.0,-2095195.172862,964990.784485,0.0,-0.0,26017537.7361,296785853.268707,0.0,17769577.359452,299331.456,442180.6848,0.0,97007.902534,37669233.41424,0.0,667722.24,-1298.928,0.0,31410545.126734,100905109.732871,21017467.536044,0.0,0.0,0.0,0.0,245810785.94737,0.0,0.0,0.0,0.0,0.0,2647594.995921,121480.224768,14788624.665674,37566.913342,37566.913342,0.0,0.0,6530419105.426044,0.0,211898024.41198,0.0,0.0,453958987.825779,0.0,20917212.625574,0.0,5414275131.51843,6750346787.247,0.0,0.0,-70138507.293982,337647038.205541,260068987.383551,409670116.167182,217449748.08052,538133831.038986,21074646462.63661,2660.578913
test0_DemMd_FuelMd_REcostHi_SitingOpen_BattMd_PolOBBBA,1,1,1,1,2,0,844.778734,1699.262431,0.0,0.0,0.0,0.0,6874.602787,2074.076279,12994.628099,0.0,106899.069337,2038.678793,16042.60069,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,7025.987921,38925.11896,10145.54,58257.151439,0.0,0.0,0.0,0.0,1234.886667,48.0,7165.676667,444015.702351,893132.333791,0.0,0.0,0.0,0.0,0.0,-2166879.058653,1090134.492204,0.0,-0.0,26017537.7361,337459067.721647,1071529.573645,8431990.922617,299331.456,442180.6848,0.0,109437.987913,38956262.697,0.0,734292.346763,-2431.377,0.0,16104933.764757,84553757.430252,22224171.585696,0.0,0.0,0.0,0.0,235793085.535487,0.0,0.0,0.0,0.0,0.0,2647594.995921,121480.224768,20731725.106065,36132.491094,36132.491094,0.0,0.0,8993330079.129078,0.0,939562019.888071,0.0,0.0,668609904.120031,0.0,29793988.013104,0.0,5301472889.502199,7274018493.98884,0.0,-0.0,0.0,296491269.14556,194704069.145092,389781908.47827,200897625.832046,508692045.120359,24797354292.362648,2524.315664
test0_DemMd_FuelMd_REcostHi_SitingRef_BattHi_PolIRA,2,1,1,0,2,1,722.86159,1353.631736,0.0,0.0,0.0,0.0,5824.38155,1733.891219,12994.628099,0.0,88255.100185,0.0,37255.211203,142.0,405.8,0.0,24.4,4980.0,0.0,1106.077839,5.0,0.0,21934.86866,48097.525127,10251.613685,47924.904969,0.0,0.0,1466.54,3427.586667,1055.444996,1602.0,13571.010089,379936.05179,711468.840309,0.0,0.0,0.0,0.0,0.0,-775140.441831,911333.224786,0.0,0.0,27098575.5645,290705951.955202,0.0,20724017.569891,299614.32,443076.06,0.0,97742.352904,37675342.740833,0.0,656228.847949,-1909.86675,0.0,49625600.698423,108983296.190408,21483405.789698,0.0,0.0,0.0,0.0,182409095.856437,0.0,0.0,0.0,2121332.328202,5735991.912216,2451837.835316,5110502.615012,40037792.509482,38278.395069000006,38278.395069000006,0.0,0.0,6213772967.988203,0.0,133133992.247395,0.0,0.0,281670321.970117,0.0,20864979.545853,0.0,5472293875.097735,6714694095.304873,0.0,-0.0,-178245097.558582,348016516.311858,553835296.595318,401828229.132906,222958664.594202,534238312.85215,20719062154.08203,2855.515721
test0_DemMd_FuelMd_REcostHi_SitingRef_BattHi_PolOBBBA,2,1,1,1,2,1,575.203221,4835.54843,0.0,0.0,0.0,0.0,5599.274275,4658.988838,12994.628099,0.0,97870.859153,1747.546554,22278.114096,142.0,405.8,0.0,24.4,4980.0,0.0,1151.4,5.0,0.0,6028.902639,42289.788049,10145.54,46109.834196,0.0,0.0,1466.54,3427.586667,1259.762443,1602.0,11122.893806,2369952.30967,2541564.254947,0.0,0.0,0.0,0.0,0.0,-797063.034371,2448764.533072,0.0,0.0,27098575.5645,340607568.325594,918510.468668,17646201.454819,299614.32,443076.06,0.0,112212.138432,38978204.0676,0.0,788587.073366,-2569.9425,0.0,14544383.449789,95738697.972499,21778446.228345,0.0,0.0,0.0,0.0,180137414.886125,0.0,0.0,0.0,2121332.328202,5735991.912216,3031528.406059,5058172.013081,35305187.167315,35541.883544,35541.883544,0.0,0.0,10284374835.388706,0.0,1255753676.814476,0.0,406108733.82272,647186886.044366,0.0,69047330.691672,0.0,5529030733.560387,7765374499.556408,0.0,-0.0,0.0,288542070.238486,380046112.948685,384841759.814828,201117032.868874,647920040.80627,27859343712.55588,2429.915737
test0_DemMd_FuelMd_REcostHi_SitingRef_BattLo_PolIRA,0,1,1,0,2,1,920.645278,969.499734,0.0,0.0,0.0,0.0,23063.903995,2083.081047,12994.628099,0.0,81304.639164,0.0,25850.252495,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,24748.243047,51378.21281,10872.035162,50763.90944,0.0,0.0,0.0,1128.096667,693.6,1482.942301,9816.481667,483891.157949,509569.06027,0.0,0.0,0.0,0.0,0.0,-7805707.191642,1094867.398386,0.0,0.0,27098575.5645,293872807.260682,0.0,13586892.71111,299614.32,443076.06,0.0,106837.427788,38733091.9785,0.0,709263.45887,-1438.788,0.0,55563377.378351,118605671.014815,22253322.919315,0.0,0.0,0.0,0.0,191825871.612955,0.0,0.0,0.0,0.0,2328830.634252,1488624.764472,4639474.542528,31142946.148331,35709.408071,35709.408071,0.0,0.0,6985811763.345005,42071573.841444,297628727.707476,0.0,0.0,323038582.371864,0.0,19628393.095158,0.0,5469270164.920667,6633602613.563005,0.0,-0.0,-75399361.063421,348161113.918458,118405563.978083,386243022.068213,225168383.588069,581448609.90029,21355079151.23432,2389.653768
test0_DemMd_FuelMd_REcostHi_SitingRef_BattLo_PolOBBBA,0,1,1,1,2,1,699.986485,4686.999655,0.0,0.0,0.0,0.0,19917.087185,5472.745913,12994.628099,0.0,88399.207383,1185.171975,16323.072301,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,11639.24894,51241.102379,10145.54,42196.297109,0.0,0.0,0.0,1128.096667,1856.380953,1602.0,11072.216415,2884084.31522,2463487.018517,0.0,0.0,0.0,0.0,0.0,-6902590.121611,2876475.251775,0.0,0.0,27098575.5645,328317915.226825,622926.390091,11106796.474978,299614.32,443076.06,0.0,112212.138432,39155820.928366,0.0,718797.147336,-1177.02975,0.0,30015997.541062,122101900.299299,22117925.13014,0.0,0.0,0.0,0.0,165389066.914738,0.0,0.0,0.0,0.0,2595369.504791,4840074.444213,4985366.571504,35172351.566444,35284.210529,35284.210529,0.0,0.0,13047161773.904232,17503461.798696,1945507163.609716,0.0,75183017.747989,1177298640.451398,0.0,71297768.215727,0.0,5562103568.117815,7370735816.491358,0.0,-0.0,0.0,297903099.477885,139094453.018533,382686448.724535,208255058.801881,670946256.480992,30965676526.840755,2421.937389
test0_DemMd_FuelMd_REcostHi_SitingRef_BattMd_PolIRA,1,1,1,0,2,1,722.86159,1353.631736,0.0,0.0,0.0,0.0,8393.733104,1733.891219,12994.628099,0.0,85726.686396,0.0,36855.016458,142.0,405.8,0.0,24.4,4980.0,0.0,1106.022785,5.0,0.0,25784.367451,46009.536505,10253.077948,50210.836644,0.0,0.0,337.04,635.686667,1588.425089,1602.0,11145.930543,379936.05179,711468.840309,0.0,0.0,0.0,0.0,0.0,-2317066.958523,911333.224786,0.0,0.0,27098575.5645,294687604.459838,0.0,19370996.650169,299614.32,443076.06,0.0,98224.870588,37806736.4505,0.0,601108.980969,-1654.845,0.0,58340421.463359,103973988.694605,21531194.989588,0.0,0.0,0.0,0.0,188823169.264005,0.0,0.0,0.0,487524.27339,1260806.530007,3946903.690441,5061468.969316,33270300.994155,36548.113579,36548.113579,0.0,0.0,5781120618.433021,0.0,45691676.312941,0.0,0.0,270600828.820522,0.0,20864979.545853,0.0,5445727990.319546,6777810439.797899,0.0,-0.0,-116322159.968361,340942468.970416,418912020.409157,393214230.070477,221411258.484938,567544688.797331,20167519039.993744,2823.697007
test0_DemMd_FuelMd_REcostHi_SitingRef_BattMd_PolOBBBA,1,1,1,1,2,1,695.65222,4493.222326,0.0,0.0,0.0,0.0,7895.668449,5426.579753,12994.628099,0.0,96409.454352,1399.219948,20472.505244,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,7218.692075,43186.354701,10145.54,44685.288727,0.0,0.0,337.04,635.686667,3790.841254,1602.0,11071.141215,2866226.275469,2361637.654744,0.0,0.0,0.0,0.0,0.0,-2447948.155945,2852210.317961,0.0,0.0,27098575.5645,346101591.657116,735430.004508,12238771.495235,299614.32,443076.06,0.0,110218.706206,38870076.822326,0.0,849579.872958,-1518.423,0.0,17802923.279496,98182614.900726,21891478.834896,0.0,0.0,0.0,0.0,174273358.554105,0.0,0.0,0.0,487524.27339,1260806.530007,10413318.662812,4985366.571504,35169106.072357,35857.337636,35857.337636,0.0,0.0,9629152596.26789,0.0,887329689.964869,0.0,304761384.426054,614366521.911812,0.0,69947644.930915,0.0,5542798623.352256,7738052594.598967,-0.0,-0.0,0.0,280840415.895086,275979342.821236,387480381.871299,200905234.091575,663419028.531967,26595033458.663925,2470.462292
test0_DemMd_FuelMd_REcostLo_SitingLim_BattHi_PolIRA,2,1,1,0,0,2,819.089215,1803.864075,0.0,0.0,0.0,0.0,4259.631692,1318.373153,12994.628099,0.0,51985.799871,0.0,61938.217607,142.0,405.8,0.0,24.4,4980.0,0.0,1063.044362,5.0,1321.022388,45508.664766,36900.904226,10294.578695,23563.419615,2448.0,0.0,3690.41,9690.093861,23941.099106,23855.792969,21719.523588,430513.291466,948110.957852,-0.0,0.0,0.0,0.0,0.0,-1429541.453992,692936.928992,0.0,0.0,29951650.8243,130192188.017888,0.0,32554727.1741,295136.208,443293.4232,0.0,96763.698101,36723011.052683,0.0,643013.103921,-2960.52375,3416107.761616,111176024.183074,80028152.278468,16998667.077552,-0.0,0.0,0.0,0.0,79993352.742983,0.0,6348007.728399,0.0,8554476.844415,25419634.655486,76934608.00866,78845746.477492,75347198.444297,44327.510774,44327.510774,0.0,0.0,11655029844.54699,29041472.61036,1992947237.736914,0.0,5769559.47231,477998611.118239,0.0,21867067.025575,0.0,5502429439.417812,3842045345.053956,0.0,0.0,-682831759.069806,473114674.78953,290929569.295796,456131729.517695,257143732.828408,362880063.270698,24684496587.61448,3114.079964
test0_DemMd_FuelMd_REcostLo_SitingLim_BattHi_PolOBBBA,2,1,1,1,0,2,718.458968,5081.723634,0.0,0.0,0.0,0.0,3817.834978,3451.541472,12994.628099,0.0,62719.569917,0.0,48847.782937,142.0,405.8,0.0,24.4,4980.0,0.0,1078.2,5.0,1321.022388,42227.498956,35606.976533,10317.834176,19095.210332,2448.0,0.0,3690.41,8678.706667,20904.74,24208.117294,22443.506332,2502249.262617,2670953.941935,0.0,0.0,0.0,0.0,0.0,-1458204.234011,1814130.197431,0.0,0.0,29951650.8243,156188412.689958,0.0,28171694.133777,295136.208,443293.4232,0.0,86456.982701,36502590.68388,0.0,623798.765145,-3019.80375,3790859.646484,109625163.837663,72276237.156797,16864785.632607,0.0,0.0,0.0,-0.0,66057340.471633,0.0,6595321.919818,0.0,7856068.563396,24182627.867251,75460211.599999,79322781.266134,74314205.84542,40443.63213500001,40443.63213500001,0.0,0.0,13553881073.104168,29041472.61036,2667657300.052762,0.0,0.0,772625121.05859,0.0,60401041.782503,0.0,5560904496.281187,4287262738.921416,0.0,-0.0,0.0,438826483.821168,306491172.454058,416930678.181744,249871839.390083,388095560.84845,28731988978.506485,2735.918389
